fecha,trigo,maiz,soja
2026-02-11 03:00:00,252180.0,250380.0,465000.0
2026-02-12 03:00:00,252250.0,250000.0,465000.0
2026-02-13 03:00:00,251680.0,252376.0,465000.0
2026-02-18 03:00:00,251050.0,252400.0,465000.0
2026-02-19 03:00:00,249780.0,251160.0,465000.0
2026-02-20 03:00:00,248000.0,251500.0,456000.0
2026-02-23 03:00:00,247100.0,250520.0,455000.0
2026-02-24 03:00:00,249500.0,250300.0,455000.0
2026-02-25 03:00:00,251600.0,247500.0,460000.0
2026-02-26 03:00:00,253250.0,244825.0,465000.0
2026-02-27 03:00:00,250000.0,242900.0,465000.0
2026-03-02 03:00:00,250900.0,236300.0,460000.0
2026-03-03 03:00:00,254500.0,242000.0,465000.0
2026-03-04 03:00:00,251850.0,239350.0,460000.0
2026-03-05 03:00:00,253000.0,239000.0,460000.0
2026-03-06 03:00:00,260000.0,251000.0,465000.0
2026-03-09 03:00:00,257500.0,253260.0,465000.0
2026-03-10 03:00:00,254550.0,247600.0,461500.0
2026-03-11 03:00:00,253800.0,250300.0,465000.0
2026-03-12 03:00:00,253000.0,256320.0,470000.0
2026-03-13 03:00:00,254550.0,251800.0,475000.0
2026-03-16 03:00:00,253820.0,245000.0,465000.0
2026-03-17 03:00:00,255000.0,242000.0,474500.0
2026-03-18 03:00:00,255000.0,242500.0,480000.0
2026-03-19 03:00:00,256320.0,243850.0,485000.0
2026-03-20 03:00:00,257000.0,243150.0,485000.0
2026-03-25 03:00:00,253500.0,237500.0,483000.0
2026-03-26 03:00:00,251415.0,236000.0,484000.0
2026-03-27 03:00:00,254100.0,236250.0,440000.0
2026-03-30 03:00:00,256965.0,238215.0,440000.0
2026-03-31 03:00:00,251300.0,240000.0,440000.0
2026-04-01 03:00:00,258300.0,246500.0,440000.0
2026-04-06 03:00:00,257400.0,253000.0,440000.0
2026-04-07 03:00:00,256000.0,253000.0,440000.0
2026-04-08 03:00:00,256000.0,252300.0,440000.0
2026-04-09 03:00:00,260680.0,253820.0,432000.0
2026-04-10 03:00:00,258600.0,250400.0,440000.0
2026-04-13 03:00:00,256000.0,248825.0,430000.0
2026-04-14 03:00:00,258800.0,251300.0,430500.0
2026-04-15 03:00:00,262000.0,251500.0,430000.0
2026-04-16 03:00:00,263100.0,252500.0,430000.0
2026-04-17 03:00:00,264330.0,253480.0,430000.0
2026-04-20 03:00:00,266760.0,257184.0,430000.0
2026-04-21 03:00:00,273300.0,259640.0,430000.0
2026-04-22 03:00:00,273800.0,260110.0,430000.0
2026-04-23 03:00:00,276600.0,261400.0,430000.0
2026-04-24 03:00:00,278100.0,260100.0,430000.0
2026-04-27 03:00:00,281600.0,265400.0,429000.0
2026-04-28 03:00:00,283000.0,265145.0,430000.0
2026-04-29 03:00:00,283412.0,262675.0,430000.0
2026-04-30 03:00:00,283310.0,262500.0,422000.0
2026-05-04 03:00:00,288000.0,264765.0,430000.0
2026-05-05 03:00:00,287800.0,262960.0,440000.0
2026-05-06 03:00:00,288200.0,262000.0,435000.0
2026-05-07 03:00:00,290576.0,262143.0,439800.0
2026-05-08 03:00:00,295160.0,263215.0,444000.0
2026-05-11 03:00:00,295160.0,262000.0,450000.0
2026-05-12 03:00:00,295625.0,261250.0,455000.0
2026-05-13 03:00:00,297345.0,262770.0,461000.0
2026-05-14 03:00:00,299900.0,254300.0,460000.0
2026-05-15 03:00:00,300000.0,249500.0,460200.0
2026-05-18 03:00:00,301200.0,256780.0,470000.0
2026-05-19 03:00:00,301400.0,256965.0,465000.0
2026-05-20 03:00:00,298420.0,256780.0,460000.0
2026-05-21 03:00:00,291300.0,253000.0,460000.0
2026-05-22 03:00:00,292740.0,254000.0,460000.0
2026-05-26 03:00:00,298700.0,254460.0,461000.0
2026-05-27 03:00:00,298950.0,254735.0,464000.0
2026-05-28 03:00:00,298400.0,254900.0,465000.0
2026-05-29 03:00:00,299300.0,254620.0,465000.0
2026-06-01 03:00:00,303240.0,255760.0,465000.0
2026-06-02 03:00:00,304700.0,255240.0,465000.0
2026-06-03 03:00:00,306000.0,257310.0,465000.0
2026-06-04 03:00:00,304000.0,255500.0,455000.0
2026-06-05 03:00:00,304000.0,254800.0,455000.0
2026-06-08 03:00:00,294700.0,257400.0,455000.0
2026-06-09 03:00:00,293560.0,257050.0,460000.0
2026-06-10 03:00:00,291820.0,255600.0,465000.0
2026-06-11 03:00:00,292500.0,254500.0,460000.0
2026-06-12 03:00:00,290900.0,254710.0,460000.0
2026-06-16 03:00:00,292637.0,256950.0,465000.0
2026-06-17 03:00:00,293660.0,257850.0,465000.0
2026-06-18 03:00:00,295610.0,259560.0,465000.0
2026-06-19 03:00:00,297660.0,261360.0,465000.0
2026-06-22 03:00:00,297760.0,261450.0,470000.0
2026-06-23 03:00:00,299800.0,263250.0,475000.0
2026-06-24 03:00:00,294000.0,264000.0,475000.0
2026-06-25 03:00:00,293600.0,264240.0,480000.0
2026-06-26 03:00:00,293600.0,265700.0,475000.0
2026-06-29 03:00:00,294500.0,264900.0,475000.0
2026-06-30 03:00:00,292390.0,264400.0,475000.0
2026-07-01 03:00:00,294970.0,265660.0,476000.0
2026-07-02 03:00:00,291370.0,264500.0,475400.0
2026-07-03 03:00:00,291460.0,265000.0,475600.0
2026-07-06 03:00:00,291100.0,268900.0,480500.0
2026-07-07 03:00:00,292000.0,269900.0,480500.0
2026-07-08 03:00:00,291300.0,267500.0,481000.0
2026-07-13 03:00:00,290200.0,267500.0,490000.0
2026-07-14 03:00:00,286650.0,264700.0,488000.0
2026-07-15 03:00:00,285800.0,266700.0,488000.0
2026-07-16 03:00:00,286065.0,267000.0,490000.0
2026-07-17 03:00:00,293800.0,271765.0,495000.0
2026-07-20 03:00:00,294400.0,272320.0,500000.0
2026-07-21 03:00:00,301000.0,274600.0,500000.0
2026-07-22 03:00:00,311000.0,280100.0,508500.0
2026-07-23 03:00:00,316700.0,281200.0,514500.0
2026-07-24 03:00:00,311500.0,278260.0,515000.0
2026-07-27 03:00:00,305040.0,278256.0,505000.0
2026-07-28 03:00:00,305245.0,282500.0,505500.0
2026-07-29 03:00:00,307800.0,281000.0,505000.0
2026-07-30 03:00:00,310590.0,279600.0,505000.0
2026-07-31 03:00:00,305530.0,277490.0,500000.0
2026-08-03 03:00:00,307600.0,276400.0,506000.0
2026-08-04 03:00:00,310800.0,275100.0,505000.0
2026-08-05 03:00:00,319800.0,276600.0,505000.0
2026-08-06 03:00:00,320400.0,278700.0,508000.0
