fecha,trigo,maiz,soja,valor_usd,trigo_usd,maiz_usd,soja_usd
2026-05-07,290576.0,262143.0,439800.0,1396.0,208.14899713467048,187.78151862464185,315.0429799426934
2026-05-08,295160.0,263215.0,444000.0,1398.0,211.1301859799714,188.2796852646638,317.59656652360513
2026-05-11,295160.0,262000.0,450000.0,1391.5,212.11642112827883,188.28602227811714,323.39202299676606
2026-05-12,295625.0,261250.0,455000.0,1384.0,213.60187861271677,188.76445086705203,328.757225433526
2026-05-13,297345.0,262770.0,461000.0,1392.0,213.60991379310346,188.77155172413794,331.17816091954023
2026-05-14,299900.0,254300.0,460000.0,1391.0,215.60028756290438,182.81811646297626,330.69734004313443
2026-05-15,300000.0,249500.0,460200.0,1394.5,215.13087128002869,178.91717461455718,330.010756543564
2026-05-18,301200.0,256780.0,470000.0,1397.0,215.6048675733715,183.8081603435934,336.4352183249821
2026-05-19,301400.0,256965.0,465000.0,1398.0,215.59370529327612,183.80901287553647,332.61802575107293
2026-05-20,298420.0,256780.0,460000.0,1397.0,213.6148890479599,183.8081603435934,329.277022190408
2026-05-21,291300.0,253000.0,460000.0,1389.5,209.64375674703132,182.0798848506657,331.05433609211946
2026-05-22,292740.0,254000.0,460000.0,1403.0,208.6528866714184,181.04062722736992,327.8688524590164
2026-05-26,298700.0,254460.0,461000.0,1411.0,211.6938341601701,180.34018426647768,326.71863926293406
2026-05-27,298950.0,254735.0,464000.0,1412.5,211.64601769911505,180.3433628318584,328.49557522123894
2026-05-28,298400.0,254900.0,465000.0,1410.0,211.63120567375887,180.78014184397162,329.78723404255317
2026-05-29,299300.0,254620.0,465000.0,1408.0,212.57102272727272,180.8380681818182,330.2556818181818
2026-06-01,303240.0,255760.0,465000.0,1426.0,212.6507713884993,179.3548387096774,326.0869565217391
2026-06-02,304700.0,255240.0,465000.0,1427.0,213.52487736510162,178.86475122634897,325.8584442887176
2026-06-03,306000.0,257310.0,465000.0,1438.5,212.7215849843587,178.873826903024,323.2533889468196
2026-06-04,304000.0,255500.0,455000.0,1436.5,211.6254785938044,177.86286112077968,316.7420814479638
2026-06-05,304000.0,254800.0,455000.0,1440.5,211.037834085387,176.88302672683096,315.86254772648385
2026-06-08,294700.0,257400.0,455000.0,1446.5,203.73314898029727,177.9467680608365,314.55236778430697
2026-06-09,293560.0,257050.0,460000.0,1441.0,203.71963913948647,178.38306731436504,319.2227619708536
2026-06-10,291820.0,255600.0,465000.0,1432.5,203.71378708551484,178.42931937172776,324.60732984293196
2026-06-11,292500.0,254500.0,460000.0,1432.5,204.18848167539267,177.6614310645724,321.1169284467714
2026-06-12,290900.0,254710.0,460000.0,1428.0,203.71148459383753,178.36834733893556,322.12885154061627
2026-06-16,292637.0,256950.0,465000.0,1436.5,203.7152801949182,178.8722589627567,323.7034458753916
2026-06-17,293660.0,257850.0,465000.0,1441.5,203.71834894207421,178.8761706555671,322.5806451612903
2026-06-18,295610.0,259560.0,465000.0,1451.0,203.72846312887663,178.88352860096487,320.4686423156444
2026-06-19,297660.0,261360.0,465000.0,1461.0,203.73716632443532,178.8911704312115,318.27515400410675
2026-06-22,297760.0,261450.0,470000.0,1461.5,203.7358877865207,178.89154977762573,321.58741019500513
2026-06-23,299800.0,263250.0,475000.0,1471.5,203.73768263676521,178.89908256880733,322.79986408426777
2026-06-24,294000.0,264000.0,475000.0,1479.0,198.78296146044624,178.49898580121703,321.1629479377958
2026-06-25,293600.0,264240.0,480000.0,1477.0,198.7813134732566,178.90318212593095,324.9830737982397
2026-06-26,293600.0,265700.0,475000.0,1477.0,198.7813134732566,179.89167230873392,321.59783344617466
2026-06-29,294500.0,264900.0,475000.0,1481.5,198.78501518731017,178.80526493418833,320.620992237597
2026-06-30,292390.0,264400.0,475000.0,1482.0,197.29419703103915,178.40755735492579,320.5128205128205
2026-07-01,294970.0,265660.0,476000.0,1489.0,198.09939556749495,178.4150436534587,319.67763599731364
2026-07-02,291370.0,264500.0,475400.0,1488.0,195.81317204301075,177.75537634408602,319.48924731182797
2026-07-03,291460.0,265000.0,475600.0,1488.5,195.80786026200875,178.03157541148806,319.5162915686933
2026-07-06,291100.0,268900.0,480500.0,1486.5,195.8291288261016,180.8947191389169,323.2425159771275
2026-07-07,292000.0,269900.0,480500.0,1492.0,195.71045576407508,180.89812332439678,322.0509383378016
2026-07-08,291300.0,267500.0,481000.0,1488.0,195.76612903225808,179.7715053763441,323.252688172043
2026-07-13,290200.0,267500.0,490000.0,1482.0,195.81646423751687,180.49932523616735,330.63427800269903
2026-07-14,286650.0,264700.0,488000.0,1471.5,194.8012232415902,179.8844716275909,331.6343866802582
2026-07-15,285800.0,266700.0,488000.0,1474.5,193.82841641234316,180.87487283825024,330.9596473380807
2026-07-16,286065.0,267000.0,490000.0,1476.0,193.8109756097561,180.89430894308944,331.97831978319783
2026-07-17,293800.0,271765.0,495000.0,1478.0,198.78213802435724,183.87347767253044,334.9120433017591
2026-07-20,294400.0,272320.0,500000.0,1481.0,198.7846049966239,183.8757596218771,337.609723160027
2026-07-21,301000.0,274600.0,500000.0,1477.5,203.72250423011843,185.8544839255499,338.40947546531305
2026-07-22,311000.0,280100.0,508500.0,1483.0,209.71004720161835,188.87390424814566,342.88604180714765
2026-07-23,316700.0,281200.0,514500.0,1489.0,212.6930826057757,188.85157824042983,345.5339153794493
2026-07-24,311500.0,278260.0,515000.0,1497.0,208.0828323313293,185.87842351369406,344.02137608550436
2026-07-27,305040.0,278256.0,505000.0,1497.0,203.76753507014027,185.875751503006,337.34134936539743
2026-07-28,305245.0,282500.0,505500.0,1498.0,203.76835781041387,188.58477970627504,337.4499332443258
2026-07-29,307800.0,281000.0,505000.0,1496.0,205.74866310160428,187.8342245989305,337.5668449197861
2026-07-30,310590.0,279600.0,505000.0,1488.0,208.7298387096774,187.90322580645162,339.3817204301075
2026-07-31,305530.0,277490.0,500000.0,1485.0,205.74410774410774,186.86195286195286,336.7003367003367
2026-08-03,307600.0,276400.0,506000.0,1495.0,205.752508361204,184.8829431438127,338.46153846153845
2026-08-04,310800.0,275100.0,505000.0,1496.0,207.75401069518716,183.8903743315508,337.5668449197861
2026-08-05,319800.0,276600.0,505000.0,1496.5,213.6986301369863,184.83127297026394,337.45405947210156
2026-08-06,320400.0,278700.0,508000.0,1499.5,213.67122374124708,185.86195398466157,338.7795931977326
